User_ID,Age,Gender,Physical_Activity_Level,Diet_Type,BMI,Caffeine_Intake_mg,Water_Intake_liters,Screen_Time_Hours,Daily_Steps,Calories_Burned,Resting_Heart_Rate,Daily_Sleep_Hours,Deep_Sleep_Hours,Sleep_Quality_Score,Daily_Stress_Level
U04187,47,Female,Medium,Average,24.6,596.0,3.1,6.8,6731,1378,74.0,5.7,1.4,3.0,Medium
U04188,21,Female,Medium,Unhealthy,32.1,44.0,2.8,7.7,7214,1565,69.0,6.7,1.3,3.3,Medium
U04189,30,Male,Medium,Average,28.5,,2.4,3.6,7029,2268,72.0,7.2,1.9,4.4,Low
U04190,40,Female,Medium,Average,27.3,126.0,1.8,5.5,9863,1824,66.0,7.1,1.6,4.0,Low
U04191,25,Female,High,Average,32.8,121.0,2.2,2.0,17769,2414,61.0,8.3,1.7,5.8,Low
U04192,35,Male,Low,Average,,218.0,3.0,5.9,1000,1015,79.0,7.4,1.5,4.1,Medium
U04193,29,Male,Medium,Average,17.5,126.0,2.4,8.2,7761,1330,59.0,6.6,2.3,4.6,Low
U04194,48,Other,Medium,Healthy,28.3,21.0,1.5,5.0,8227,1956,68.0,7.6,1.7,5.3,Low
U04195,31,Female,Medium,Average,18.6,68.0,1.8,6.4,5036,1199,59.0,6.8,2.3,4.8,Low
U04196,51,Female,Medium,Average,26.8,155.0,2.2,8.0,10506,1787,70.0,6.3,1.6,2.9,Low
U04197,35,Female,Low,Average,18.1,371.0,2.8,13.8,4556,1114,67.0,6.8,1.8,2.8,High
U04198,51,Female,Low,Unhealthy,23.1,113.0,2.6,6.8,5275,1188,67.0,7.1,1.2,4.3,Medium
U04199,28,Female,Medium,Average,23.5,321.0,1.5,8.8,7108,1319,71.0,6.0,2.1,4.6,Medium
U04200,58,Female,Medium,Healthy,21.9,1.0,3.6,6.5,6442,1306,59.0,7.5,1.9,3.7,Low
U04201,29,Male,Medium,Average,23.6,0.0,1.9,7.9,6861,1674,62.0,8.0,2.6,5.4,Low
U04202,66,Female,Medium,Healthy,29.1,180.0,2.9,6.9,7779,1819,69.0,6.5,1.9,3.6,Low
U04203,32,Female,Medium,Healthy,22.1,108.0,1.7,5.9,7148,1242,59.0,7.5,1.9,3.8,Low
U04204,48,Female,Medium,Healthy,27.2,67.0,4.5,6.5,9811,1623,65.0,7.6,2.2,5.1,Low
U04205,66,Female,High,Average,21.1,50.0,3.6,10.1,21998,1502,50.0,7.5,1.3,3.1,Medium
U04206,46,Female,Low,Healthy,24.2,93.0,1.9,7.7,4873,1494,63.0,7.0,1.1,3.0,Medium
U04207,43,Male,Medium,Average,26.3,51.0,2.6,4.0,4105,1437,73.0,8.9,2.0,6.9,Low
U04208,35,Male,Medium,Healthy,21.0,65.0,1.7,5.9,8310,1419,54.0,7.0,1.3,3.3,Low
U04209,49,Male,Low,Average,19.8,0.0,2.2,4.8,2218,1684,63.0,7.4,2.4,4.5,Low
U04210,39,Male,Medium,Average,27.0,0.0,2.8,9.3,7184,1547,67.0,6.7,1.4,3.5,Low
U04211,55,Other,Medium,Healthy,29.5,0.0,3.2,5.1,7928,1835,70.0,7.8,2.2,4.7,Low
U04212,34,Male,Low,Average,24.7,,1.5,9.2,3611,1253,82.0,4.7,1.6,3.0,Medium
U04213,40,Male,Medium,Average,23.2,190.0,1.9,9.4,5929,1363,69.0,7.5,1.2,4.0,Medium
U04214,41,Female,Medium,Average,25.6,428.0,3.3,7.4,9043,1447,67.0,5.4,1.6,2.9,Medium
U04215,67,Female,Low,Average,25.2,173.0,3.6,8.4,1009,1080,78.0,7.1,1.1,4.7,Medium
U04216,25,Male,Medium,Average,,178.0,1.9,5.7,8772,1289,65.0,6.6,2.1,3.6,Low
U04217,58,Female,Medium,Unhealthy,17.5,246.0,3.3,9.1,6195,906,53.0,7.9,2.7,4.7,Low
U04218,23,Female,Low,Healthy,20.7,296.0,1.5,3.9,4418,1258,74.0,7.3,1.4,4.5,Low
U04219,22,Male,Low,Average,21.6,12.0,2.3,5.8,1982,1096,66.0,5.5,1.0,3.2,Medium
U04220,61,Male,Medium,Average,25.6,143.0,1.6,6.2,8462,1574,65.0,,1.7,4.6,Low
U04221,46,Female,Medium,Average,25.7,245.0,2.2,9.5,10754,1625,62.0,6.9,2.3,4.5,Low
U04222,45,Female,High,Average,27.5,0.0,4.0,11.3,12215,1894,61.0,7.1,1.5,3.5,Medium
U04223,28,Female,Low,Healthy,26.0,394.0,2.5,5.9,3075,1441,78.0,5.8,1.2,4.0,Medium
U04224,18,Male,Low,Healthy,19.8,359.0,2.3,6.8,4648,1182,66.0,4.5,1.2,2.1,Low
U04225,60,Male,Low,Unhealthy,30.8,0.0,2.0,4.0,4316,1647,83.0,9.1,2.7,6.2,Low
U04226,36,Female,Medium,Average,30.1,68.0,2.3,6.8,5236,1860,66.0,9.3,2.4,6.1,Low
U04227,26,Male,Medium,Unhealthy,20.0,215.0,1.9,9.8,10215,1007,56.0,5.7,1.1,2.8,Medium
U04228,44,Male,Medium,Unhealthy,26.3,326.0,2.6,2.5,9617,1546,69.0,7.3,2.4,5.2,Low
U04229,51,Female,Medium,Average,22.6,428.0,2.5,7.0,10564,1392,61.0,6.1,1.6,3.7,Medium
U04230,61,Male,Medium,Healthy,25.6,104.0,2.1,8.8,9091,1772,61.0,7.7,2.6,4.8,Low
U04231,21,Female,High,Average,29.2,,2.1,7.1,19663,2138,62.0,6.5,1.6,4.0,Medium
U04232,53,Female,Low,Average,33.5,192.0,2.6,6.5,1191,1527,79.0,6.7,1.2,4.2,Medium
U04233,35,Male,Low,Average,28.0,166.0,1.9,9.2,6285,1685,76.0,,1.3,3.3,Medium
U04234,32,Female,Low,Average,26.2,284.0,2.3,5.0,3415,1606,77.0,6.3,1.6,4.0,Low
U04235,68,Male,Low,Unhealthy,23.6,246.0,2.1,5.1,3184,1455,73.0,7.7,1.5,4.8,Low
U04236,30,Female,High,Healthy,25.7,238.0,0.7,2.4,11856,1945,62.0,8.3,1.9,5.4,Low
U04237,36,Male,Medium,Healthy,30.4,499.0,3.2,7.8,9018,1904,76.0,6.1,1.0,2.3,Medium
U04238,66,Male,Medium,Average,24.8,237.0,1.0,7.6,9600,1680,64.0,7.8,2.6,5.6,Medium
U04239,23,Female,Medium,Unhealthy,21.5,52.0,1.1,5.6,7067,1305,61.0,6.3,2.2,5.2,Low
U04240,65,Male,Low,Unhealthy,18.5,74.0,3.2,4.8,4410,1036,60.0,6.4,1.5,4.2,Medium
U04241,29,Female,Low,Average,27.1,420.0,1.6,6.9,8145,1486,,6.3,2.1,4.0,High
U04242,68,Male,Medium,Healthy,26.0,302.0,0.8,7.2,6660,1705,73.0,7.5,1.4,3.9,Low
U04243,54,Male,Medium,Average,22.4,0.0,3.6,4.0,7211,1049,56.0,8.9,1.5,6.2,Low
U04244,34,Female,High,Unhealthy,29.1,0.0,2.0,2.1,18259,1923,54.0,6.4,1.4,4.0,Low
U04245,40,Male,Medium,Average,23.3,203.0,3.5,2.7,4848,1732,76.0,6.8,1.3,4.1,Low
U04246,43,Male,Medium,Average,24.5,292.0,1.8,3.4,8490,1541,73.0,8.1,1.6,4.1,Low
U04247,46,Female,Low,Average,24.9,98.0,1.2,4.0,1000,1313,76.0,6.3,1.9,4.7,High
U04248,50,Female,High,Healthy,23.6,0.0,2.2,6.8,9861,1332,,6.0,1.9,4.7,Low
U04249,44,Female,Low,Average,25.9,31.0,1.5,7.2,2214,1480,77.0,6.9,1.8,4.4,Low
U04250,42,Other,High,Unhealthy,29.6,446.0,2.8,6.6,11370,2209,71.0,7.9,2.3,4.7,Low
U04251,27,Male,Medium,Unhealthy,20.4,274.0,3.0,7.9,5505,1530,70.0,6.8,1.4,2.8,Medium
U04252,64,Female,Low,Unhealthy,27.0,350.0,3.2,8.0,4301,1218,75.0,7.5,2.2,4.8,Medium
U04253,40,Male,Medium,Average,25.7,374.0,2.3,7.8,10799,1950,65.0,7.8,2.3,4.9,Low
U04254,38,Female,High,Average,25.6,106.0,3.6,7.2,20117,2086,,8.5,2.9,5.1,Low
U04255,38,Male,Medium,Unhealthy,28.5,144.0,1.8,4.4,5941,1157,71.0,8.4,1.4,5.0,Low
U04256,60,Other,Low,Healthy,25.2,174.0,2.6,3.7,5092,1155,76.0,6.0,1.9,4.7,Low
U04257,30,Female,Low,Unhealthy,26.9,262.0,2.4,5.6,5812,1201,75.0,6.5,1.2,4.2,Low
U04258,54,Female,Medium,Average,27.9,363.0,4.1,9.8,8241,1845,78.0,5.5,1.3,3.2,Medium
U04259,50,Female,Low,Unhealthy,23.0,480.0,3.5,12.9,5062,1315,71.0,5.4,0.8,2.7,High
U04260,41,Female,Medium,Average,26.2,322.0,2.5,8.4,8920,1536,66.0,7.3,2.5,4.7,Medium
U04261,61,Female,High,Healthy,24.0,323.0,2.7,7.9,15375,1796,65.0,7.7,2.6,5.2,Low
U04262,28,Male,High,Healthy,24.5,488.0,3.7,9.7,11790,2047,61.0,6.4,2.2,3.6,Low
U04263,34,Male,Low,Average,23.7,169.0,1.9,10.8,1009,1166,79.0,7.5,1.3,3.2,Medium
U04264,21,Male,Medium,Average,26.9,378.0,0.9,4.7,7302,1702,74.0,5.7,1.2,3.8,Medium
U04265,64,Male,Low,Average,25.3,286.0,1.7,14.0,2849,1505,75.0,7.8,1.8,3.8,Medium
U04266,42,Female,Medium,Average,26.6,292.0,2.2,11.0,7444,1384,74.0,6.9,2.4,3.7,Medium
U04267,47,Female,High,Average,24.9,167.0,3.6,3.6,16884,2033,57.0,9.1,2.8,6.7,Low
U04268,26,Female,Medium,Healthy,18.6,0.0,3.3,4.5,10871,1548,51.0,7.2,2.0,4.7,Low
U04269,38,Other,High,Unhealthy,25.1,251.0,2.5,14.0,14452,2033,59.0,5.9,1.3,1.4,High
U04270,37,Female,High,Average,25.3,252.0,2.9,9.6,10447,1653,65.0,8.2,2.8,5.0,Medium
U04271,36,Male,Low,Unhealthy,26.0,113.0,1.9,5.5,3416,1623,73.0,7.3,2.1,4.1,Medium
U04272,36,Male,Medium,Healthy,22.6,185.0,4.2,7.2,6455,1486,61.0,6.4,1.6,2.2,Medium
U04273,29,Male,Low,Unhealthy,20.2,67.0,3.5,8.9,4185,1190,61.0,7.0,1.8,3.8,Medium
U04274,54,Male,Medium,Healthy,27.5,68.0,2.5,9.2,7066,1840,72.0,6.6,1.1,3.6,Low
U04275,59,Female,Low,Average,23.9,127.0,2.4,10.4,5353,1757,66.0,6.9,1.6,3.4,Medium
U04276,34,Female,High,Average,25.7,0.0,3.1,7.6,11456,1927,55.0,8.7,1.5,4.9,Low
U04277,54,Female,Medium,Unhealthy,23.9,112.0,2.5,7.7,12366,1674,56.0,7.0,2.1,4.1,Medium
U04278,65,Female,Medium,Average,25.0,307.0,1.0,6.1,5055,1354,72.0,5.1,1.7,3.4,Low
U04279,56,Female,Medium,Healthy,23.2,418.0,3.7,4.7,8611,1609,63.0,6.1,2.1,3.5,Low
U04280,45,Male,Medium,Unhealthy,21.1,511.0,3.4,4.6,4778,1276,72.0,6.3,2.2,3.3,Medium
U04281,58,Female,Medium,Average,26.9,139.0,2.8,6.6,10095,1973,65.0,6.9,1.3,4.0,Low
U04282,52,Male,Low,Healthy,22.6,380.0,2.2,7.9,4070,1102,71.0,4.8,1.2,2.5,Medium
U04283,64,Male,Medium,Average,25.7,250.0,2.5,3.4,8411,1828,69.0,6.8,2.0,4.1,Low
U04284,65,Male,Medium,Healthy,26.6,164.0,0.5,12.1,6205,1299,79.0,,1.8,3.1,Medium
U04285,35,Female,Medium,Average,22.7,260.0,1.6,5.3,10171,1506,61.0,6.4,2.2,3.8,Low
U04286,31,Male,Low,Average,20.2,365.0,3.9,4.9,4964,1325,65.0,6.8,1.4,4.1,Medium
U04287,52,Male,Low,Average,34.7,125.0,2.9,6.9,3181,1839,87.0,8.1,2.2,3.6,Medium
U04288,61,Female,High,Average,22.9,121.0,0.9,2.0,13950,1790,56.0,7.6,1.6,5.7,Low
U04289,58,Female,Low,Average,27.5,138.0,1.8,7.9,2664,1758,80.0,5.5,1.6,3.8,Medium
U04290,24,Male,Medium,Average,32.8,105.0,1.0,4.5,6061,1769,78.0,9.0,1.9,5.1,Low
U04291,58,Male,Low,Unhealthy,28.2,379.0,1.9,2.2,3077,1252,80.0,6.6,1.9,5.0,Low
U04292,30,Female,Low,Healthy,23.8,85.0,2.4,7.4,3589,1106,70.0,6.8,1.9,3.8,Low
U04293,35,Male,Low,Unhealthy,24.7,111.0,3.8,7.4,4002,1377,69.0,7.0,1.3,5.0,Low
U04294,54,Female,Medium,Unhealthy,21.7,246.0,3.1,11.9,7911,1650,68.0,5.2,1.0,1.4,Medium
U04295,30,Female,High,Average,28.5,234.0,2.3,7.4,11404,1818,69.0,7.5,1.8,5.0,Low
U04296,53,Male,Medium,Unhealthy,27.3,138.0,2.3,7.4,9518,2176,61.0,6.6,1.9,4.5,Medium
U04297,48,Male,Medium,Average,22.9,452.0,1.9,7.1,10179,1297,64.0,6.6,1.2,3.1,Medium
U04298,19,Male,Medium,Unhealthy,20.8,,3.4,2.0,9827,1083,59.0,8.0,1.7,5.9,Low
U04299,33,Male,Medium,Average,19.7,174.0,3.5,7.2,9412,1408,,7.9,1.4,4.2,Low
U04300,26,Male,High,Average,28.9,0.0,1.4,6.9,6492,1591,70.0,9.2,1.5,4.8,Low
U04301,26,Female,Medium,Average,25.5,154.0,1.1,6.6,6003,1364,64.0,6.8,1.6,4.2,Low
U04302,55,Male,Medium,Average,25.9,1.0,2.2,4.9,5023,1500,67.0,7.0,1.4,4.2,Low
U04303,28,Female,Medium,Healthy,21.7,62.0,2.3,8.4,4454,1016,65.0,6.0,1.2,3.3,Low
U04304,39,Female,Medium,Healthy,19.1,0.0,2.7,4.6,10287,1475,50.0,8.0,2.2,4.9,Low
U04305,50,Male,Medium,Average,28.9,66.0,1.2,8.8,11390,1939,64.0,6.9,2.0,4.0,Low
U04306,53,Male,Low,Average,25.2,188.0,1.9,8.0,4011,1348,74.0,6.7,1.1,4.0,Low
U04307,62,Male,Low,Average,28.6,163.0,2.4,10.5,4706,1660,72.0,5.6,1.2,2.2,Medium
U04308,40,Male,High,Average,,137.0,1.9,5.8,12922,2074,58.0,7.1,1.6,4.5,Low
U04309,62,Female,High,Healthy,24.1,151.0,3.2,10.3,17509,1856,53.0,7.6,2.5,4.1,Low
U04310,62,Male,Low,Average,27.9,124.0,4.0,7.5,4420,1473,73.0,7.7,1.8,4.1,Low
U04311,51,Female,High,Unhealthy,27.9,194.0,2.1,6.8,12435,2026,58.0,7.6,1.7,5.7,Low
U04312,26,Male,Medium,Unhealthy,28.2,183.0,3.2,4.9,9124,1642,66.0,,1.3,5.1,Low
U04313,41,Male,Medium,Average,23.8,241.0,2.2,8.0,7636,1591,67.0,7.7,2.5,4.5,Medium
U04314,25,Female,Low,Unhealthy,27.5,169.0,1.8,5.8,4293,1710,71.0,7.7,2.5,4.8,Low
U04315,24,Female,Medium,Unhealthy,29.4,134.0,1.9,6.9,9386,2125,68.0,7.7,2.7,4.6,Low
U04316,53,Male,Low,Healthy,24.6,316.0,3.1,8.9,9640,1551,63.0,5.8,1.9,3.9,Low
U04317,35,Male,Medium,Average,22.9,290.0,2.0,6.9,11572,1343,60.0,8.5,2.6,4.7,Low
U04318,20,Female,Low,Healthy,30.4,195.0,2.1,7.8,4225,1637,78.0,8.0,2.0,4.9,Low
U04319,45,Male,Medium,Average,22.4,379.0,1.6,10.8,6120,1400,70.0,6.5,1.9,4.7,Medium
U04320,23,Male,Low,Average,27.5,212.0,3.0,8.4,1000,1291,82.0,6.2,1.7,3.7,Medium
U04321,61,Female,Low,Healthy,24.8,175.0,2.9,5.3,5926,1503,68.0,6.4,1.9,4.8,Low
U04322,61,Female,Low,Unhealthy,17.6,189.0,3.7,6.0,5679,1455,66.0,7.4,2.2,5.2,Low
U04323,38,Female,Low,Average,29.5,224.0,3.0,7.4,3058,1483,84.0,7.0,1.7,3.9,Low
U04324,45,Female,Medium,Average,17.5,62.0,2.8,12.3,7824,1026,,6.4,1.6,2.4,High
U04325,57,Female,Low,Healthy,17.5,0.0,3.0,3.7,4312,1235,60.0,6.8,1.9,5.2,Low
U04326,18,Female,High,Healthy,27.1,242.0,2.3,7.5,15782,1738,57.0,7.5,2.4,5.2,Low
U04327,53,Female,Medium,Average,27.1,325.0,2.6,10.4,11309,1809,68.0,6.1,1.5,4.1,Low
U04328,38,Female,Medium,Unhealthy,22.4,49.0,3.2,8.5,5393,1230,66.0,5.8,1.3,3.2,Medium
U04329,60,Female,Low,Unhealthy,25.6,360.0,1.8,6.7,5010,1149,77.0,6.6,2.1,3.8,Medium
U04330,52,Male,Medium,Average,17.5,0.0,3.9,2.7,8437,1183,56.0,8.5,1.8,5.6,Low
U04331,30,Male,Low,Healthy,27.8,116.0,3.0,10.8,3234,1393,77.0,6.9,2.3,3.6,Low
U04332,66,Female,Medium,Healthy,26.0,455.0,4.1,5.8,9612,1785,71.0,6.3,1.6,4.4,Low
U04333,27,Female,Medium,Unhealthy,24.8,253.0,1.6,4.6,7777,1591,71.0,8.4,1.9,5.7,Low
U04334,61,Male,Medium,Healthy,25.1,154.0,1.6,7.6,7839,1603,66.0,6.3,1.5,4.0,Low
U04335,64,Female,Medium,Average,27.0,237.0,2.8,10.6,8627,1505,67.0,6.7,1.7,3.2,Low
U04336,27,Male,High,Average,24.9,379.0,2.6,8.0,12626,1636,65.0,6.5,1.4,3.5,Low
U04337,63,Female,Low,Average,17.5,,2.1,6.1,4981,1124,60.0,7.4,2.3,4.0,Low
U04338,30,Female,Low,Average,33.8,397.0,1.5,7.6,3403,1648,87.0,6.1,2.1,3.5,Medium
U04339,54,Female,Medium,Unhealthy,29.8,126.0,2.3,7.3,11380,1937,65.0,8.0,2.5,4.7,Low
U04340,55,Male,High,Unhealthy,19.9,306.0,2.7,5.8,14685,1652,53.0,7.6,1.3,3.8,Medium
U04341,41,Female,Medium,Unhealthy,23.6,107.0,1.5,7.2,6659,1596,69.0,7.2,1.6,3.9,Low
U04342,19,Male,Low,Average,24.1,452.0,2.2,4.9,4463,1275,74.0,6.3,1.6,4.2,Medium
U04343,39,Male,Medium,Healthy,29.3,195.0,2.8,4.5,9979,1785,64.0,7.0,2.3,4.3,Low
U04344,34,Male,High,Unhealthy,17.5,0.0,3.1,8.4,9274,1285,50.0,8.2,2.0,4.2,Low
U04345,53,Female,Low,Healthy,23.0,270.0,2.3,6.0,5900,1239,65.0,7.4,1.6,4.5,Medium
U04346,31,Male,Low,Average,18.0,395.0,1.9,6.9,4510,803,64.0,6.7,2.0,4.2,Medium
U04347,27,Male,High,Average,23.9,378.0,2.6,5.1,13908,1822,58.0,7.8,2.3,5.3,Medium
U04348,52,Female,High,Average,23.1,214.0,2.3,5.6,11941,1580,57.0,8.6,1.5,5.5,Low
U04349,42,Female,Medium,Average,25.3,321.0,1.3,5.8,8694,1719,70.0,7.2,1.3,4.5,Low
U04350,20,Female,High,Unhealthy,22.6,136.0,2.1,5.5,11349,1469,61.0,6.2,1.6,4.4,Low
U04351,64,Female,Low,Unhealthy,22.0,288.0,2.0,6.0,1016,1158,78.0,7.0,2.3,4.9,Medium
U04352,55,Male,Medium,Average,27.5,254.0,2.5,7.5,6573,1277,71.0,8.3,1.7,3.2,Medium
U04353,34,Female,Medium,Healthy,26.8,0.0,1.9,10.5,7454,1759,64.0,7.7,2.1,3.8,Low
U04354,29,Female,Medium,Average,27.2,49.0,2.1,8.9,9226,1621,72.0,7.0,1.6,3.1,Medium
U04355,69,Male,Medium,Average,24.3,231.0,2.4,6.2,7562,1489,62.0,7.5,1.2,4.2,Low
U04356,41,Male,High,Unhealthy,22.7,224.0,3.0,5.4,10564,1527,63.0,7.3,1.8,4.4,Low
U04357,46,Male,Medium,Healthy,24.5,195.0,2.6,2.6,6677,1422,,7.8,2.2,5.9,Low
U04358,60,Male,Low,Healthy,27.0,213.0,4.6,5.3,4030,1524,77.0,7.6,2.5,4.3,Medium
U04359,42,Female,Medium,Average,17.5,381.0,1.5,4.3,9291,1249,63.0,8.0,1.7,4.3,Low
U04360,53,Female,Medium,Average,26.6,253.0,3.2,7.1,9626,1758,68.0,5.5,1.5,3.1,Low
U04361,43,Female,Low,Average,26.2,0.0,2.4,11.2,1957,1136,76.0,5.9,2.0,3.5,Medium
U04362,55,Female,High,Average,25.2,492.0,1.4,6.0,14153,1980,73.0,6.6,1.8,4.0,Low
U04363,18,Male,Low,Average,24.4,0.0,2.2,3.4,5160,1401,62.0,8.2,2.7,6.1,Low
U04364,37,Female,Low,Average,17.5,343.0,1.3,6.5,2690,1050,72.0,7.5,2.0,4.5,Medium
U04365,45,Male,Medium,Healthy,23.2,0.0,2.6,5.9,11600,1598,58.0,7.4,2.0,4.7,Low
U04366,33,Other,Medium,Unhealthy,32.2,413.0,2.3,10.2,7011,1677,77.0,4.6,1.4,2.6,Medium
U04367,64,Male,Medium,Healthy,25.1,158.0,2.0,2.3,10039,2162,64.0,8.5,2.6,4.9,Low
U04368,34,Female,Medium,Average,23.8,257.0,1.7,4.5,9382,1590,64.0,7.4,1.9,5.1,Low
U04369,57,Male,Medium,Average,25.1,0.0,3.3,8.9,6624,1204,67.0,7.4,2.1,4.2,Low
U04370,45,Male,Low,Healthy,26.4,309.0,2.4,3.1,4024,1462,77.0,5.2,1.5,4.1,Low
U04371,29,Male,Low,Unhealthy,27.6,262.0,2.7,8.4,6046,1543,76.0,7.8,1.4,5.1,Medium
U04372,44,Female,Medium,Average,24.1,292.0,2.6,5.3,6926,1449,66.0,6.7,1.4,4.7,Low
U04373,59,Female,Medium,Healthy,26.7,342.0,2.6,9.6,8354,1341,77.0,7.3,2.4,4.3,Low
U04374,64,Male,High,Unhealthy,31.7,226.0,2.2,6.9,9483,1970,73.0,8.0,1.6,4.9,Low
U04375,47,Female,Medium,Average,29.0,168.0,3.7,6.6,8719,1624,75.0,6.5,1.8,3.7,Medium
U04376,58,Female,Medium,Average,34.4,78.0,4.3,8.5,7190,2302,78.0,7.3,1.2,3.1,Low
U04377,51,Female,Medium,Unhealthy,22.4,133.0,3.7,7.0,9047,1460,64.0,7.9,2.5,4.5,Low
U04378,54,Female,Low,Unhealthy,31.7,380.0,2.5,3.9,2733,1838,86.0,5.5,1.5,4.2,Low
U04379,23,Male,Medium,Average,21.8,74.0,2.5,5.7,8639,1612,63.0,8.0,2.0,4.7,Low
U04380,24,Male,Medium,Healthy,26.4,0.0,3.4,2.9,7299,1701,62.0,6.6,2.0,4.8,Low
U04381,49,Female,Medium,Average,27.9,51.0,1.9,4.8,2724,1536,78.0,6.7,2.0,4.5,Low
U04382,49,Female,Low,Average,23.0,290.0,3.9,2.0,4131,1534,70.0,6.3,1.3,5.6,Low
U04383,42,Other,Low,Unhealthy,25.4,154.0,3.1,12.8,5891,1381,,8.2,2.8,3.7,Medium
U04384,50,Female,Low,Healthy,28.6,290.0,2.3,6.9,2355,1673,78.0,6.9,2.3,4.4,Low
U04385,24,Male,Low,Healthy,22.2,0.0,2.7,8.3,3033,1148,65.0,5.6,1.1,3.2,Medium
U04386,69,Female,Medium,Unhealthy,31.7,0.0,3.0,4.9,10650,2029,66.0,6.9,1.5,4.5,Low
U04387,29,Male,High,Average,19.5,239.0,2.2,8.3,15669,1359,51.0,6.6,1.5,3.5,Medium
U04388,33,Other,Medium,Average,32.8,350.0,3.3,8.9,7342,1672,81.0,6.5,2.0,3.6,Low
U04389,33,Male,Medium,Healthy,29.0,0.0,3.5,9.3,8591,1778,65.0,6.4,1.4,3.9,Low
U04390,60,Female,Medium,Average,24.6,278.0,2.3,6.8,6748,1714,71.0,5.6,1.6,3.0,Medium
U04391,53,Female,Low,Unhealthy,23.4,378.0,2.1,9.5,7707,1437,70.0,7.4,2.1,4.3,Medium
U04392,30,Male,Low,Unhealthy,23.0,199.0,2.4,5.5,5330,1701,67.0,7.0,1.8,4.0,Medium
U04393,24,Male,Low,Average,24.5,335.0,1.6,7.9,6563,1567,70.0,6.4,1.8,3.5,Medium
U04394,53,Female,Medium,Unhealthy,24.8,228.0,1.2,7.1,8183,1533,66.0,8.1,1.6,4.4,Low
U04395,64,Female,Medium,Average,30.0,160.0,2.2,4.1,5452,2014,82.0,8.8,1.6,5.3,Low
U04396,68,Male,High,Unhealthy,32.9,323.0,1.7,2.4,15510,2527,65.0,7.6,1.7,4.9,Low
U04397,26,Female,High,Healthy,25.8,486.0,3.9,6.3,17765,1728,62.0,6.0,1.5,3.7,Low
U04398,49,Female,Medium,Unhealthy,21.6,116.0,2.1,6.3,10594,1496,55.0,7.1,1.8,4.7,Low
U04399,28,Male,Medium,Average,22.8,186.0,2.9,6.3,4624,1427,67.0,8.8,1.6,5.3,Low
U04400,25,Male,Medium,Healthy,24.3,51.0,2.0,9.6,8422,1696,63.0,6.2,1.8,3.5,Low
U04401,50,Female,Low,Unhealthy,20.9,223.0,3.9,10.4,1603,1230,74.0,5.7,1.0,2.6,Medium
U04402,40,Female,High,Healthy,20.3,176.0,2.3,8.6,12242,1471,55.0,7.4,2.6,4.7,Medium
U04403,42,Female,Low,Unhealthy,33.4,373.0,1.5,8.5,4878,1803,,6.3,1.9,3.8,High
U04404,25,Female,Medium,Healthy,26.2,412.0,3.0,6.8,10662,1715,70.0,6.7,2.2,4.5,Low
U04405,62,Male,Medium,Healthy,21.7,318.0,2.7,7.4,8444,1272,66.0,6.8,1.7,3.2,Low
U04406,39,Male,Medium,Unhealthy,28.3,357.0,3.5,8.1,5704,1370,75.0,6.4,2.2,3.4,Low
U04407,21,Male,Medium,Average,20.3,94.0,2.4,7.4,9198,1486,56.0,6.6,2.3,4.3,Low
U04408,57,Male,High,Average,20.6,56.0,2.6,8.5,11447,1603,53.0,7.2,1.8,4.3,Low
U04409,20,Female,Low,Healthy,21.8,265.0,1.3,7.1,3561,1583,74.0,5.9,1.9,2.9,Medium
U04410,46,Female,Low,Average,31.6,203.0,3.2,5.8,4135,1627,82.0,6.8,1.9,4.5,Low
U04411,58,Male,Medium,Average,24.0,499.0,2.6,7.7,6660,1539,74.0,6.1,1.2,2.9,Medium
U04412,46,Male,Low,Average,17.5,0.0,2.4,6.4,4954,1022,59.0,7.1,1.6,4.5,Low
U04413,51,Female,Medium,Average,29.8,292.0,2.3,10.6,9504,1841,69.0,6.7,2.0,3.1,Low
U04414,51,Female,Medium,Average,23.8,290.0,2.3,5.9,10056,1465,,6.7,1.2,4.9,Medium
U04415,45,Female,High,Unhealthy,17.6,85.0,3.2,14.0,18275,1620,50.0,7.0,1.5,3.2,Low
U04416,30,Female,Medium,Average,23.7,54.0,1.8,11.1,7713,1770,65.0,6.7,1.4,3.8,Low
U04417,32,Female,High,Average,27.1,149.0,3.1,4.2,10319,1681,65.0,7.8,1.8,4.9,Low
U04418,40,Female,Medium,Average,26.6,0.0,1.2,10.1,5738,1640,72.0,6.1,0.9,3.2,Low
U04419,61,Male,High,Average,32.2,418.0,1.0,6.7,19205,2258,70.0,6.2,1.3,3.9,Low
U04420,43,Male,Low,Average,21.6,605.0,3.6,8.4,6422,1044,75.0,6.9,1.3,3.4,Medium
U04421,21,Male,Medium,Average,25.2,148.0,1.7,10.9,10676,1655,59.0,6.8,2.3,3.7,Low
U04422,43,Female,High,Unhealthy,22.2,104.0,2.6,5.1,12243,1982,54.0,6.9,2.2,5.4,Low
U04423,57,Female,Medium,Unhealthy,18.8,3.0,2.3,5.8,11376,1231,50.0,5.9,1.5,4.3,Medium
U04424,26,Female,High,Average,28.5,35.0,2.8,8.9,13490,1771,65.0,8.2,1.4,3.6,Medium
U04425,22,Male,Low,Average,26.9,111.0,2.5,6.1,4514,1350,79.0,7.7,2.6,5.6,Low
